C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_46_984.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_46_984.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_46_984.jpg,-0.2,1,0,7.64744
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_47_056.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_47_056.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_47_056.jpg,-0.4,1,0,8.520643
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_47_127.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_47_127.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_47_127.jpg,0,1,0,9.179484
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_47_199.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_47_199.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_47_199.jpg,0,1,0,10.07038
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_47_270.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_47_270.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_47_270.jpg,0,1,0,10.73546
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_47_339.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_47_339.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_47_339.jpg,0,1,0,11.7147
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_47_408.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_47_408.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_47_408.jpg,0,1,0,12.02314
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_47_489.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_47_489.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_47_489.jpg,-0.2,1,0,13.15237
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_47_559.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_47_559.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_47_559.jpg,-0.35,1,0,13.81881
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_47_618.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_47_618.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_47_618.jpg,0,1,0,14.68757
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_47_699.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_47_699.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_47_699.jpg,0,1,0,15.09984
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_47_757.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_47_757.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_47_757.jpg,-0.2,1,0,15.94584
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_47_829.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_47_829.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_47_829.jpg,-0.35,1,0,16.73755
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_47_903.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_47_903.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_47_903.jpg,-0.5500001,1,0,17.46527
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_47_974.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_47_974.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_47_974.jpg,-0.7,1,0,17.81496
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_48_044.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_48_044.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_48_044.jpg,-0.9000002,1,0,18.45815
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_48_116.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_48_116.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_48_116.jpg,0,1,0,19.22858
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_48_190.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_48_190.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_48_190.jpg,0,1,0,19.81959
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_48_260.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_48_260.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_48_260.jpg,-0.2,1,0,20.62433
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_48_328.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_48_328.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_48_328.jpg,-0.35,1,0,21.18849
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_48_399.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_48_399.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_48_399.jpg,-0.5500001,1,0,21.88217
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_48_472.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_48_472.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_48_472.jpg,0,1,0,22.45105
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_48_542.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_48_542.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_48_542.jpg,0,1,0,23.22465
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_48_617.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_48_617.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_48_617.jpg,0,1,0,24.00066
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_48_684.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_48_684.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_48_684.jpg,0,1,0,24.57903
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_48_756.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_48_756.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_48_756.jpg,0,1,0,25.34918
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_48_829.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_48_829.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_48_829.jpg,0,1,0,25.92202
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_48_898.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_48_898.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_48_898.jpg,-0.2,1,0,26.66397
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_48_973.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_48_973.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_48_973.jpg,0,1,0,27.22671
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_49_048.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_49_048.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_49_048.jpg,0,1,0,27.97487
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_49_186.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_49_186.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_49_186.jpg,-0.2,1,0,29.25286
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_49_255.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_49_255.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_49_255.jpg,-0.4,1,0,29.896
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_49_326.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_49_326.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_49_326.jpg,-0.5500001,1,0,30.14081
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_49_399.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_49_399.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_49_399.jpg,-0.7500002,1,0,30.11489
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_49_466.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_49_466.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_49_466.jpg,0,1,0,30.17521
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_49_534.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_49_534.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_49_534.jpg,0,1,0,30.18623
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_49_619.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_49_619.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_49_619.jpg,0,1,0,30.18989
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_49_751.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_49_751.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_49_751.jpg,-0.3,1,0,30.17309
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_49_820.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_49_820.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_49_820.jpg,0,1,0,30.18977
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_49_890.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_49_890.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_49_890.jpg,0,1,0,30.19015
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_49_958.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_49_958.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_49_958.jpg,0,1,0,30.19066
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_50_056.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_50_056.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_50_056.jpg,0,1,0,30.19031
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_50_170.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_50_170.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_50_170.jpg,0,1,0,30.19039
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_50_244.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_50_244.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_50_244.jpg,0,1,0,30.19036
C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\center_2021_04_25_11_32_50_379.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\left_2021_04_25_11_32_50_379.jpg,C:\Users\ydebray\Downloads\autonomous\self-driving\term1-simulator-windows\sim_udacity\IMG\right_2021_04_25_11_32_50_379.jpg,0,1,0,30.19032
